"MIKEsiteID","year.index","mean","sd","X2.5.","X97.5.","Rhat","n.eff","year","Source"
"BBS",6,0.208759744575905,0.0918196566237082,0.0722001589347468,0.434054201174331,1.00257938139576,1000,2008,"Drop"
"BBS",7,0.220011353617089,0.0893921996516861,0.0808914167190257,0.428110776295264,1.0051272161372,580,2009,"Drop"
"BBS",8,0.332420872583501,0.111743645540821,0.137564284728319,0.574538279975844,1.00111131853575,4500,2010,"Drop"
"BBS",9,0.151268320729276,0.0692416610430821,0.0506239273881601,0.321501012914225,1.00670253368041,330,2011,"Drop"
"BBS",10,0.181333555825424,0.0791411420284886,0.0644368941180197,0.372371730273044,1.00103173003712,4500,2012,"Drop"
"BBS",11,0.174967042151424,0.0745459317495335,0.0624160158946967,0.351982537791884,1.00088642504543,4500,2013,"Drop"
"BBS",12,0.240989987045533,0.0982785070414123,0.0890496115279268,0.472373394563627,1.00259148509294,1000,2014,"Drop"
"BBS",13,0.359928065355735,0.119130889490039,0.15521716458124,0.614224825068436,1.00068270996311,4500,2015,"Drop"
"BBS",14,0.206487856171598,0.0836600672067049,0.0777672602406752,0.400143579154236,1.00067760905247,4500,2016,"Drop"
"BBS",15,0.28251577409289,0.105628270161088,0.112283818873375,0.518872122345865,1.00100128301929,4500,2017,"Drop"
"BBS",16,0.16710290993979,0.12963002843806,0.0170292232662719,0.49836234306995,1.00111554771751,4400,2018,"Drop"
"BBS",17,0.149593760536028,0.13228126870039,0.0116688006363646,0.503182264373426,1.0015989581925,2100,2019,"Drop"
"CHR",1,0.128332247569299,0.106111863396196,0.0138900882778221,0.405035647328574,1.00313797220293,840,2003,"Drop"
"CHR",2,0.113622959366864,0.0806404974450626,0.0192937026040063,0.322303031154328,1.00089062223121,4500,2004,"Drop"
"CHR",3,0.241486928574127,0.117167477076677,0.0659762200145506,0.519956943647686,1.00230314787042,1200,2005,"Drop"
"CHR",4,0.200605386175017,0.0919098122322253,0.0649272580628927,0.420916252212218,1.00111300957938,4500,2006,"Drop"
"CHR",5,0.115407344972982,0.0654425043048965,0.0276110021488386,0.281711992310502,1.00361613262651,680,2007,"Drop"
"CHR",6,0.212596706646152,0.0936931421624964,0.0716647219623147,0.440881397463192,1.00112742779293,4300,2008,"Drop"
"CHR",7,0.204973728818582,0.0897676552472872,0.0692211803656164,0.417800499768409,1.0050960444335,560,2009,"Drop"
"CHR",8,0.341705587179752,0.114837745608921,0.147041198125458,0.584793470054855,1.00119240554504,3800,2010,"Drop"
"CHR",9,0.150690228320157,0.0705034325337171,0.0476141241471682,0.317043978207513,1.00642427437284,480,2011,"Drop"
"CHR",10,0.198472740466479,0.0874403044893979,0.0701454413527661,0.405098549985837,1.00732735928354,430,2012,"Drop"
"CHR",11,0.216771718781612,0.0877778388613594,0.0799608753345615,0.416672447773713,1.00569707823858,420,2013,"Drop"
"CHR",12,0.231506616598548,0.0975263661236491,0.0835061132235545,0.455534523061787,1.00312788501592,810,2014,"Drop"
"CHR",13,0.364344876563363,0.119411211030157,0.15972423349883,0.616808098837207,1.00109339818597,4500,2015,"Drop"
"CHR",14,0.232110653105064,0.0934321861295864,0.0878681381796129,0.450469129009342,1.00125244020565,3400,2016,"Drop"
"CHR",15,0.272210563728777,0.104663743906482,0.104575413375995,0.508334477184945,1.00534522924782,430,2017,"Drop"
"CHR",16,0.168729542288026,0.132448188066856,0.0170810515558599,0.519479660428111,1.00204488185911,1500,2018,"Drop"
"CHR",17,0.15051925334198,0.125073758751426,0.01356173913541,0.475661452090771,1.00230755020707,1200,2019,"Drop"
"CHU",1,0.119749413875977,0.0980886375100697,0.0137868877888787,0.378571520720937,1.00191723953467,1600,2003,"Drop"
"CHU",2,0.106562305467559,0.0746908008810058,0.0169467076566547,0.301799391468842,1.00103763105456,4500,2004,"Drop"
"CHU",3,0.258128338412304,0.12037352708542,0.0765078617136234,0.532059978649196,1.00080062432175,4500,2005,"Drop"
"CHU",4,0.220668697420593,0.0965618759824656,0.0756704631605038,0.44662890033509,1.00183149535734,1700,2006,"Drop"
"CHU",5,0.179995089819321,0.0859818020358652,0.0571520628049532,0.387255123734773,1.00263846384315,1000,2007,"Drop"
"CHU",6,0.228776732526495,0.0963737868524414,0.0832241713146813,0.450194635236164,1.00154796329163,2300,2008,"Drop"
"CHU",7,0.238884283435734,0.0926108878054607,0.0960762213919801,0.450307789563878,1.0029329186106,880,2009,"Drop"
"CHU",8,0.343908856569457,0.1139096940307,0.149705534277048,0.582931238498346,1.00268638169073,990,2010,"Drop"
"CHU",9,0.161109443604165,0.0718070575463004,0.0564942963126591,0.335441019523066,1.00076052322008,4500,2011,"Drop"
"CHU",10,0.197898357534644,0.0826243056097184,0.0734699833310124,0.39475640631415,1.00303074807979,850,2012,"Drop"
"CHU",11,0.201034077467814,0.0818239632855322,0.0788895100678517,0.39584138092783,1.00410953964159,580,2013,"Drop"
"CHU",12,0.255419929965079,0.10189576758574,0.0928313790907634,0.483629363024,1.00413210997132,670,2014,"Drop"
"CHU",13,0.384965249172358,0.118584773358671,0.176295948357885,0.631183922873069,1.00133688066262,3000,2015,"Drop"
"CHU",14,0.227227914978797,0.0890672023975708,0.0878701567057538,0.427660298165627,1.000678130336,4500,2016,"Drop"
"CHU",15,0.313478947870304,0.110880604395171,0.127540519845403,0.562472121799717,1.00101003084643,4500,2017,"Drop"
"CHU",16,0.184630828376396,0.14063216402291,0.0196073220487186,0.555355227610152,1.00070659833497,4500,2018,"Drop"
"CHU",17,0.163843397091676,0.139388636305888,0.0127771851777601,0.5273232818375,1.00254884318901,1100,2019,"Drop"
"CTN",1,0.12069698530416,0.0990100432251738,0.0146922893638015,0.397474474341004,1.00118962667335,3800,2003,"Drop"
"CTN",2,0.105658321065436,0.0728826223921955,0.0185918283671911,0.293369370772175,1.001064517723,4500,2004,"Drop"
"CTN",3,0.255722846422156,0.121160742960124,0.0739177082890025,0.53786861327991,1.00457384635503,510,2005,"Drop"
"CTN",4,0.218071440497193,0.0947407790027586,0.0766805151981738,0.439293418899979,1.00072255018257,4500,2006,"Drop"
"CTN",5,0.171698250375135,0.0839530411230932,0.0515116203567183,0.377628585097226,1.00192006493835,1600,2007,"Drop"
"CTN",6,0.229695756898354,0.0937689244356367,0.0823612071545754,0.44501858746531,1.00296406869694,870,2008,"Drop"
"CTN",7,0.252919181533344,0.0950649099216367,0.0991072530220505,0.473116109847522,1.00157787703434,2200,2009,"Drop"
"CTN",8,0.344470373133978,0.110499616290806,0.150053927648122,0.575494624848029,1.00082579831178,4500,2010,"Drop"
"CTN",9,0.162292433575773,0.0722659909845243,0.05595449288164,0.332897364610932,1.00111460165023,4500,2011,"Drop"
"CTN",10,0.199422380074364,0.0821722708537425,0.0739368766336391,0.387875362595881,1.00084386553778,4500,2012,"Drop"
"CTN",11,0.203806985672308,0.0818724161313364,0.0777802658035427,0.396708855493818,1.00319895787963,790,2013,"Drop"
"CTN",12,0.263589322630914,0.104709842923604,0.0953603165516042,0.497625427412766,1.00251101870212,1100,2014,"Drop"
"CTN",13,0.383140340975192,0.118715170781434,0.17281812490362,0.631327918833397,1.00083134218992,4500,2015,"Drop"
"CTN",14,0.225164052734181,0.0869633795428531,0.089351319699585,0.425272214193581,1.00066671108488,4500,2016,"Drop"
"CTN",15,0.303177252101757,0.106281995054492,0.128958714116574,0.542869215364287,1.00178022230114,1800,2017,"Drop"
"CTN",16,0.179312639797311,0.137689701536306,0.0180596721737764,0.529640332952292,1.00068116660552,4500,2018,"Drop"
"CTN",17,0.160736821576542,0.131987789222951,0.0136384917690958,0.49817903189639,1.00325696273537,770,2019,"Drop"
"DEO",1,0.118534882321505,0.0997182862043244,0.013364134425488,0.393319153785659,1.00152909909408,2300,2003,"Drop"
"DEO",2,0.107218200637076,0.0739039174935667,0.0185024690626281,0.29344414634497,1.00072823700415,4500,2004,"Drop"
"DEO",3,0.258156209851507,0.121377939200342,0.0744081195228199,0.537877163860268,1.00093914965807,4500,2005,"Drop"
"DEO",4,0.228286497765285,0.0987806471669928,0.0791001834780785,0.462753438077364,1.00291824604519,890,2006,"Drop"
"DEO",5,0.183717167309627,0.087184124362488,0.0579482287813283,0.392522663220027,1.00092770498926,4500,2007,"Drop"
"DEO",6,0.230508305326536,0.0964403394440513,0.083646369103753,0.456907742956137,1.00269035200196,990,2008,"Drop"
"DEO",7,0.242988092506149,0.0966915799760141,0.0897339141247884,0.46155812679524,1.00351605361095,700,2009,"Drop"
"DEO",8,0.343093231469922,0.109788172956027,0.151160713391528,0.575264965392701,1.00069755513649,4500,2010,"Drop"
"DEO",9,0.160704604991069,0.0709424651487204,0.0582817922308747,0.330043936989585,1.00092471614164,4500,2011,"Drop"
"DEO",10,0.201983005284226,0.0862034440203597,0.0742870723259596,0.412255789157106,1.00264697078671,1000,2012,"Drop"
"DEO",11,0.208527048783908,0.0839514005980566,0.0805735775613188,0.407387979296283,1.00132519549077,3000,2013,"Drop"
"DEO",12,0.262232858839304,0.104606767120295,0.0965696946076731,0.496495830773852,1.00639876874523,350,2014,"Drop"
"DEO",13,0.388514735482017,0.120590380352946,0.177480416434078,0.639495709491755,1.0032660156938,770,2015,"Drop"
"DEO",14,0.224473278984288,0.0882573133638045,0.0855359237740505,0.430157125172626,1.00141648239101,2700,2016,"Drop"
"DEO",15,0.309944673789181,0.109238339411545,0.130933109610425,0.552463666017797,1.00207344835064,1400,2017,"Drop"
"DEO",16,0.181879164545566,0.139009966822353,0.0199894279432823,0.551405334465617,1.00068841691914,4500,2018,"Drop"
"DEO",17,0.162892586695748,0.135335154551916,0.0134866422415385,0.52375369832705,1.00091131959461,4500,2019,"Drop"
"DHG",1,0.114929186398691,0.0990222491727987,0.0120851754241976,0.377385013723098,1.0010883393,4500,2003,"Drop"
"DHG",2,0.075412979287483,0.062763674354375,0.00862979344568724,0.241068341840649,1.00207354722385,2900,2004,"Drop"
"DHG",3,0.26366552283669,0.129901113906599,0.0719304633503152,0.559027676147401,1.00113067014011,4300,2005,"Drop"
"DHG",4,0.238282029940911,0.104297059300738,0.077266783421725,0.481805382942078,1.00156288434455,2200,2006,"Drop"
"DHG",5,0.179178380544488,0.0895932802771935,0.0505957463246213,0.397555597374214,1.00186182907034,1700,2007,"Drop"
"DHG",6,0.207240589521973,0.0959659601559816,0.0660051578090899,0.440452872566701,1.0028064059947,940,2008,"Drop"
"DHG",7,0.242362287789523,0.100300547575704,0.0876129164770307,0.471648280232145,1.00116375262667,4000,2009,"Drop"
"DHG",8,0.32913453118143,0.116807837113543,0.131805896576333,0.580588264824844,1.00083357005387,4500,2010,"Drop"
"DHG",9,0.169031378221896,0.0791022128584905,0.0561547803974192,0.353173821839472,1.00142997165075,2600,2011,"Drop"
"DHG",10,0.219297528721086,0.0962068645534205,0.0753383448922827,0.446325905351782,1.00182187504884,1700,2012,"Drop"
"DHG",11,0.205914185160105,0.089489963874553,0.0716276520246007,0.41903757822521,1.00088140813625,4500,2013,"Drop"
"DHG",12,0.270380668516331,0.109891550065751,0.0925995536849708,0.51234132619996,1.00071782320354,4500,2014,"Drop"
"DHG",13,0.352688801059549,0.126149540429827,0.136128016384704,0.625994967524305,1.00119235494357,3800,2015,"Drop"
"DHG",14,0.188659988494643,0.0859291380680565,0.0636677968192741,0.394809083453872,1.00096760323038,4500,2016,"Drop"
"DHG",15,0.289656097133753,0.113469717026443,0.105460796045124,0.542588790523247,1.00130434804936,3100,2017,"Drop"
"DHG",16,0.180461466370728,0.142908169008343,0.0174018155223645,0.55599845580936,1.00175538596468,1800,2018,"Drop"
"DHG",17,0.148434878282866,0.130695484521142,0.0111419306635925,0.490284434001841,1.00067641308352,4500,2019,"Drop"
"EDO",1,0.121247286608141,0.0971593184518344,0.0139543506036668,0.380056688366386,1.00097062744742,4500,2003,"Drop"
"EDO",2,0.128383154655771,0.0887404799421444,0.0221128291847908,0.354984039736487,1.00071253584154,4500,2004,"Drop"
"EDO",3,0.300080751993438,0.136697905753425,0.0860915129865966,0.611923309186692,1.0007801975155,4500,2005,"Drop"
"EDO",4,0.251806020612119,0.105355488304476,0.0910996735885842,0.496475213925937,1.00127827045333,3300,2006,"Drop"
"EDO",5,0.201471230763767,0.0931084480142054,0.0614848973732637,0.416828587658511,1.01417542896384,160,2007,"Drop"
"EDO",6,0.252900873682454,0.104261496840182,0.0897244266278946,0.487157679426869,1.00275439830651,960,2008,"Drop"
"EDO",7,0.266218198050718,0.102291604954644,0.103540885207946,0.495661972253221,1.00098283168713,4500,2009,"Drop"
"EDO",8,0.331996840812949,0.114937336672781,0.142486892046012,0.586192972150899,1.00133384389611,3000,2010,"Drop"
"EDO",9,0.176661962369239,0.0771634426495198,0.0616991552035327,0.365645708865951,1.00361632769495,680,2011,"Drop"
"EDO",10,0.203300769248643,0.0871908647321986,0.0732432404212107,0.410906826945956,1.0008301643228,4500,2012,"Drop"
"EDO",11,0.171270940110758,0.0753361386486808,0.0608426527087145,0.35216379771479,1.00142166491681,2600,2013,"Drop"
"EDO",12,0.228181926887482,0.100425908377881,0.0757708099253146,0.456454871718744,1.00314225246524,810,2014,"Drop"
"EDO",13,0.341872829016225,0.118743215557705,0.139324109716112,0.598648021488536,1.00081074468531,4500,2015,"Drop"
"EDO",14,0.224130133472937,0.091404630210244,0.0834192744197189,0.435999583351407,1.00083592450546,4500,2016,"Drop"
"EDO",15,0.315813284701553,0.111562250262716,0.133061258121556,0.567197326625125,1.00419037471645,570,2017,"Drop"
"EDO",16,0.181826702979617,0.135899953308666,0.019608816825766,0.528627540534163,1.00120431612648,3700,2018,"Drop"
"EDO",17,0.163180747860306,0.133436010540548,0.014426427276606,0.524760225104426,1.00125848211763,3400,2019,"Drop"
"GMS",1,0.111376359493892,0.0922384285950246,0.0117192997971349,0.357377770988239,1.00157503828889,2200,2003,"Drop"
"GMS",2,0.0981511338507444,0.0701278642833906,0.0162904851872721,0.280350065478946,1.00421604461634,570,2004,"Drop"
"GMS",3,0.211524109105161,0.114666166933148,0.0504551807512865,0.482454587659905,1.00299627970309,860,2005,"Drop"
"GMS",4,0.227932157722469,0.0988379258238556,0.0795957903206477,0.457885194560692,1.00125429415721,3400,2006,"Drop"
"GMS",5,0.156167880536399,0.0804283293372814,0.0425192728545599,0.351515962971879,1.00243833969986,1100,2007,"Drop"
"GMS",6,0.210466052645523,0.0902013579599525,0.0731385015862886,0.412245014279378,1.00187927197853,1600,2008,"Drop"
"GMS",7,0.234100870151882,0.0947915105214856,0.0840593784283913,0.454974398846414,1.00237610499041,1200,2009,"Drop"
"GMS",8,0.323100314779262,0.107801421781336,0.136350202879101,0.547232759880101,1.00138463712551,2800,2010,"Drop"
"GMS",9,0.149531584654693,0.0686929346257671,0.0516410987811755,0.312412490065909,1.0011189594186,4400,2011,"Drop"
"GMS",10,0.195856756751813,0.0840033814012656,0.0716784336441267,0.391882408918457,1.00186817868321,1700,2012,"Drop"
"GMS",11,0.192502568659422,0.080110315335823,0.071809347069701,0.379871644422028,1.00112709918873,4300,2013,"Drop"
"GMS",12,0.248551494326238,0.102742392613543,0.0888334959328475,0.485941321432181,1.00208837330364,1400,2014,"Drop"
"GMS",13,0.36752246547338,0.121546761890983,0.163933549494379,0.625203179809436,1.00074375253484,4500,2015,"Drop"
"GMS",14,0.206255257006921,0.085752369631769,0.0746004302695274,0.404490127036011,1.00084271566637,4500,2016,"Drop"
"GMS",15,0.270249373708086,0.105658916816977,0.102581715418456,0.513724182336093,1.00379996359383,650,2017,"Drop"
"GMS",16,0.114831390936565,0.114338756188088,0.00633966577405216,0.435412896118204,1.00115216328689,4100,2018,"Drop"
"GMS",17,0.219811897795102,0.177512027549631,0.0157357739828722,0.668194163770032,1.0013829976434,2800,2019,"Drop"
"GRO",1,0.163516761501736,0.130682079472164,0.0158671374643325,0.511856973543126,1.00072688361444,4500,2003,"Drop"
"GRO",2,0.107233072204817,0.0812309562536116,0.0144443585632456,0.327900072102506,1.00279445451231,940,2004,"Drop"
"GRO",3,0.275749736653926,0.133141320075691,0.0751284303050884,0.584169979779715,1.00107421629419,4500,2005,"Drop"
"GRO",4,0.183153088310046,0.0895337295515623,0.053706331709756,0.394970612393965,1.00072812513207,4500,2006,"Drop"
"GRO",5,0.18744256980739,0.0954564834993309,0.0513706483601432,0.42074993266717,1.00861600016788,250,2007,"Drop"
"GRO",6,0.22025028424983,0.0991023399665704,0.0737442802116824,0.461305548673719,1.00150728225679,2400,2008,"Drop"
"GRO",7,0.192431519998544,0.0878053094494691,0.0644293104809162,0.40218990050175,1.00183416329251,2300,2009,"Drop"
"GRO",8,0.307757079910784,0.109869738838458,0.128130897327357,0.550137499532783,1.00111272072233,4500,2010,"Drop"
"GRO",9,0.169863311494936,0.0783936648100137,0.0560707765964867,0.359739064300321,1.00078579197384,4500,2011,"Drop"
"GRO",10,0.17763055773634,0.0814741410596222,0.0564970081521197,0.367056449877904,1.00391398372685,620,2012,"Drop"
"GRO",11,0.182630907152733,0.078656946917121,0.0648836759141708,0.369363468238228,1.00115545298763,4100,2013,"Drop"
"GRO",12,0.283088436513538,0.114632650283514,0.0990700544967062,0.542447902222482,1.0010818817054,4500,2014,"Drop"
"GRO",13,0.341387226746379,0.119368228656326,0.13504128299295,0.586605684496326,1.00078246463535,4500,2015,"Drop"
"GRO",14,0.224502242819472,0.0907214768259174,0.0814406735698346,0.429904524335312,1.00201598863717,1500,2016,"Drop"
"GRO",15,0.31023622072402,0.11282541593706,0.124618515845853,0.563320519750506,1.00139037834893,2800,2017,"Drop"
"GRO",16,0.176427621997302,0.137369520448142,0.0180411347770554,0.538794262701969,1.0010231629529,4500,2018,"Drop"
"GRO",17,0.155667328820571,0.133923941228899,0.0124264211766155,0.52771057174717,1.00103244013165,4500,2019,"Drop"
"KLU",1,0.108264074705711,0.0943932306063758,0.0101871535645702,0.374384036444602,1.00140769109505,2700,2003,"Drop"
"KLU",2,0.100441756436275,0.0712668282456774,0.0160491741082761,0.281872305005082,1.00066491032923,4500,2004,"Drop"
"KLU",3,0.245863675154686,0.123298253897039,0.066353266938916,0.525282624780381,1.00161367104205,2100,2005,"Drop"
"KLU",4,0.192227889619484,0.0923219067087466,0.058555765269226,0.408545973469331,1.00237008161922,1200,2006,"Drop"
"KLU",5,0.169932798776711,0.0842903026008208,0.0522369378941398,0.377629142263307,1.00276598528185,950,2007,"Drop"
"KLU",6,0.213526185591439,0.0935354707536653,0.069048053135265,0.429228315465421,1.00128080197552,3300,2008,"Drop"
"KLU",7,0.236205983150353,0.097213181896524,0.0825861951559823,0.455438557657708,1.00121397609549,3600,2009,"Drop"
"KLU",8,0.341085326508024,0.116680115600417,0.140412610174775,0.595670296335616,1.00149413235097,2400,2010,"Drop"
"KLU",9,0.148827444418,0.0706568893697337,0.0464615080338083,0.315914862511717,1.0013942425063,2700,2011,"Drop"
"KLU",10,0.188405864729743,0.0834297829132175,0.0633381001464812,0.389894476337756,1.00093316203608,4500,2012,"Drop"
"KLU",11,0.19193395778997,0.0818660734721803,0.0690378597840977,0.385699075382609,1.0010866810852,4500,2013,"Drop"
"KLU",12,0.265554398749776,0.109366064234366,0.0949465640122878,0.511956229792837,1.00149845914592,2400,2014,"Drop"
"KLU",13,0.390522072117042,0.127913518834419,0.163817811259593,0.654546496142131,1.00166304495854,2000,2015,"Drop"
"KLU",14,0.224921192971527,0.094230099770047,0.0801205469003666,0.442216597705986,1.00108976847115,4500,2016,"Drop"
"KLU",15,0.275031601013351,0.107111781067875,0.10225585315753,0.516700577387304,1.00225133258071,1300,2017,"Drop"
"KLU",16,0.153392335484338,0.142218657487838,0.00866227546079388,0.544692364040549,1.00085788862354,4500,2018,"Drop"
"KLU",17,0.0032720044419242,0.0209484217985726,1.39899372172155e-27,0.0301364544597826,1.0330131030453,110,2019,"Drop"
"KUI",1,0.112971168297909,0.0957263576336161,0.012034918886975,0.371020818610404,1.00083239028645,4500,2003,"Drop"
"KUI",2,0.100836806543648,0.0727282586638961,0.0170499144636744,0.287670031533925,1.0030398795733,840,2004,"Drop"
"KUI",3,0.245179072452476,0.119833299112788,0.0696201552379289,0.529558265948084,1.00201874599376,1500,2005,"Drop"
"KUI",4,0.212389389675619,0.0948357359217907,0.0725072722196111,0.440946187988567,1.00085632961346,4500,2006,"Drop"
"KUI",5,0.170050337983723,0.0848145530881591,0.0513942956630555,0.374166599609432,1.00243674207788,1100,2007,"Drop"
"KUI",6,0.212139096342153,0.0933603171846563,0.0735146336351654,0.429355071874522,1.0045260117412,520,2008,"Drop"
"KUI",7,0.232531822439944,0.0951784763556942,0.0866637570567845,0.452272346985081,1.0030560459319,840,2009,"Drop"
"KUI",8,0.310367713192256,0.110111603273062,0.131733029418847,0.557207494840477,1.00261024343546,1000,2010,"Drop"
"KUI",9,0.158639200188018,0.0734959160338978,0.0528461614811259,0.336019270501525,1.00176236711929,1800,2011,"Drop"
"KUI",10,0.193720959611591,0.0841082157458729,0.0696694560104482,0.391313347535103,1.00287388590144,910,2012,"Drop"
"KUI",11,0.194538985850015,0.0833513451421124,0.0716545729689271,0.395647079474993,1.00666809817016,340,2013,"Drop"
"KUI",12,0.217641708146085,0.0954004527122188,0.0734101036034055,0.438232599948063,1.00118720512073,3800,2014,"Drop"
"KUI",13,0.384445823197831,0.121474780122312,0.172639786712105,0.646361863714756,1.00119499804789,3800,2015,"Drop"
"KUI",14,0.216135506857565,0.0876215945217566,0.0816624606366568,0.422306834385951,1.0044293352933,530,2016,"Drop"
"KUI",15,0.298623950302004,0.109946519917422,0.119788965357112,0.548823778118026,1.0028702224775,910,2017,"Drop"
"KUI",16,0.222583278131548,0.161530313404422,0.0238800147735456,0.628773708655949,1.00228310180497,1300,2018,"Drop"
"KUI",17,0.186647436509368,0.151900430328949,0.014300222556475,0.582241130159614,1.00218063393763,1500,2019,"Drop"
"MBJ",1,0.114501935455847,0.0958471288313237,0.0126913180340498,0.36395209391725,1.00087591982629,4500,2003,"Drop"
"MBJ",2,0.130082887130388,0.0899262207097289,0.0209157076871725,0.36199192802672,1.00258719087215,1000,2004,"Drop"
"MBJ",3,0.271549762170973,0.137522892181553,0.0657293397454515,0.589520609935545,1.0014773646188,2500,2005,"Drop"
"MBJ",4,0.207014528320006,0.0961011440497291,0.0620420894078741,0.430937747662128,1.00346385766145,720,2006,"Drop"
"MBJ",5,0.190162143418481,0.092375454160008,0.0576583508626028,0.407715540508883,1.00522399687844,580,2007,"Drop"
"MBJ",6,0.21492747636734,0.0959041447042276,0.0706381174179058,0.436329161041884,1.00103409275409,4500,2008,"Drop"
"MBJ",7,0.235594226419614,0.0975305822840015,0.0864105994374949,0.464110054626889,1.00288403448633,900,2009,"Drop"
"MBJ",8,0.322411283572585,0.112370151051115,0.13089584684315,0.566009432167316,1.0016381343158,2100,2010,"Drop"
"MBJ",9,0.124381524329407,0.0634222996681697,0.0368039847999539,0.282064206727497,1.0024371204307,1100,2011,"Drop"
"MBJ",10,0.160322513045292,0.0787294739508429,0.0512782855384278,0.357232945202228,1.00143365980812,2600,2012,"Drop"
"MBJ",11,0.207077427490595,0.088026409524908,0.0741185877484112,0.416721780366997,1.00153081436456,2300,2013,"Drop"
"MBJ",12,0.278178604116985,0.114055981547512,0.099692828241656,0.533838004997996,1.00367138456399,670,2014,"Drop"
"MBJ",13,0.439613886840991,0.129812300334177,0.195381408222551,0.70073670345533,1.00104404795811,4500,2015,"Drop"
"MBJ",14,0.259024497888544,0.100217032323772,0.100907830142691,0.48454617211086,1.00264746386217,1000,2016,"Drop"
"MBJ",15,0.337659360830016,0.116855133778037,0.143870996266406,0.594119580962906,1.00074470808234,4500,2017,"Drop"
"MBJ",16,0.179575919530778,0.13648064300409,0.018731759927083,0.530967095937351,1.00100161572928,4500,2018,"Drop"
"MBJ",17,0.167272225302721,0.136026349116361,0.0158116877702872,0.531852612066205,1.0011462972596,4200,2019,"Drop"
"MKR",1,0.107175480395053,0.0896497811464025,0.0112616130288638,0.343965039281173,1.00073900625945,4500,2003,"Drop"
"MKR",2,0.093263361320384,0.0651578959268487,0.016801699763631,0.25763643326639,1.0011380381128,4200,2004,"Drop"
"MKR",3,0.231394076137746,0.114505795302924,0.0601879308503504,0.487970828082284,1.0008183041137,4500,2005,"Drop"
"MKR",4,0.200265260652895,0.088410435866332,0.0685036986885104,0.400771548216145,1.00083719915682,4500,2006,"Drop"
"MKR",5,0.15969718315232,0.0766511339523813,0.0527083848457191,0.343444163150602,1.00212909096621,1400,2007,"Drop"
"MKR",6,0.198452748255544,0.0875657140432253,0.0680609156701402,0.400816953435861,1.00274172648317,1000,2008,"Drop"
"MKR",7,0.218200542842686,0.0864061858422348,0.0807392835574379,0.413064507053143,1.00282645728221,930,2009,"Drop"
"MKR",8,0.310305797237782,0.106844052948892,0.130821643452021,0.5422867357877,1.00107087879202,4500,2010,"Drop"
"MKR",9,0.145104950778259,0.0652813260573741,0.0503732500200763,0.301243523786684,1.00326495260211,770,2011,"Drop"
"MKR",10,0.175038446720063,0.0773975880168756,0.0631705547801392,0.363529812789407,1.00183113865509,1700,2012,"Drop"
